paragraph_id,proposition_id,n_triples,triple_combined_similarity,qa_combined_similarity
1522,23149,3,0.570400,0.473258
1522,23147,4,1.000000,0.882295
1522,23150,4,0.970405,0.914308
1523,23154,3,0.997228,0.970805
1522,23151,4,0.973042,0.872764
1523,23152,3,0.953887,0.818010
1523,23153,3,0.996417,0.880852
1523,23157,2,1.000000,0.906842
1523,23155,4,0.972495,0.789111
1523,23158,2,1.000000,0.939387
1523,23159,3,0.967190,0.832850
1523,23160,4,0.870072,0.724769
1523,23156,6,0.977479,0.906758
1523,23161,3,0.994367,0.784545
1523,23162,4,0.988113,0.863978
1524,23163,4,1.000000,0.772972
1524,23166,3,0.982616,0.863274
1524,23168,2,0.983871,0.901998
1524,23164,5,1.000000,0.829500
1524,23167,3,0.946212,0.813775
1524,23165,5,0.926014,0.754577
1524,23169,2,0.981766,0.815267
1525,23175,1,1.000000,0.631366
1524,23170,3,0.963899,0.830792
1524,23171,3,1.000000,0.912249
1524,23172,3,0.939498,0.851299
1525,23173,4,0.997327,0.913360
1525,23174,4,0.951361,0.872683
1525,23176,5,0.980589,0.884831
1525,23180,2,0.929431,0.793520
1525,23181,2,0.919586,0.866648
1525,23178,7,0.948963,0.751626
1525,23182,3,0.986962,0.823216
1525,23177,6,0.906824,0.838074
1525,23183,4,0.983623,0.946314
1525,23179,10,0.987677,0.672720
1525,23184,3,0.999219,0.947678
1525,23185,3,0.959059,0.857682
1526,23186,3,0.989105,0.870201
1526,23187,3,0.993500,0.900882
1526,23188,3,0.922191,0.778176
1526,23191,3,0.972091,0.873261
1526,23189,4,0.974022,0.732750
1526,23192,3,0.965107,0.656567
1526,23190,5,0.994017,0.719030
1526,23193,3,0.964918,0.847026
1526,23195,1,1.000000,0.707012
1526,23194,4,0.980990,0.806854
1526,23196,3,0.909321,0.652124
1526,23197,2,0.997411,0.843223
1527,23200,2,1.000000,0.823455
1526,23199,3,0.951805,0.785767
1526,23198,4,0.986800,0.869679
1527,23204,3,0.978346,0.744456
1527,23202,3,0.994319,0.873717
1527,23201,3,0.992858,0.723840
1527,23206,2,0.995042,0.917047
1527,23203,6,0.980440,0.722241
1527,23209,3,0.942141,0.559785
1527,23207,2,0.977487,0.934668
1527,23208,5,0.978793,0.801562
1527,23210,3,0.988629,0.801637
1527,23205,8,0.914518,0.852195
1527,23211,5,0.972661,0.843063
1528,23213,2,0.992023,0.944323
1528,23215,2,0.964814,0.504171
1528,23212,3,0.960745,0.818995
1528,23220,1,1.000000,0.616210
1528,23216,3,0.962084,0.453037
1528,23214,4,0.982688,0.756606
1528,23217,3,0.992937,0.918622
1528,23219,2,0.945647,0.692140
1528,23218,3,0.989573,0.822872
1528,23221,2,0.986295,0.733441
1528,23222,4,0.970059,0.654958
1528,23225,2,0.997821,0.856992
1528,23223,4,1.000000,0.852843
1528,23224,3,0.969060,0.876964
1529,23228,1,1.000000,0.808699
1528,23226,3,0.987091,0.851689
1529,23227,4,0.998226,0.842707
1529,23229,2,0.949699,0.856626
1529,23233,2,0.996812,0.816657
1529,23235,2,1.000000,0.893745
1529,23231,4,1.000000,0.550153
1529,23234,2,0.998597,0.919880
1529,23230,4,0.989214,0.851236
1529,23236,2,1.000000,0.893849
1530,23239,2,1.000000,0.636135
1530,23238,2,1.000000,0.782310
1530,23237,3,0.996646,0.715161
1529,23232,7,0.821484,0.842505
1530,23241,2,0.990339,0.625268
1530,23240,4,0.994625,0.544855
1530,23243,2,0.742945,0.632129
1530,23244,2,0.925085,0.713718
1530,23242,3,0.990674,0.774963
1530,23246,2,0.465046,0.259772
1531,23250,2,0.987324,0.863034
1530,23247,3,0.991612,0.838225
1531,23249,2,0.967527,0.824615
1530,23248,5,0.982647,0.732750
1531,23251,3,0.968213,0.847282
1531,23253,2,0.979650,0.839432
1531,23252,3,0.979365,0.858175
1530,23245,7,0.998781,0.813602
1531,23256,1,0.950255,0.760317
1531,23254,2,0.962788,0.860537
1531,23259,2,0.955529,0.767580
1531,23260,2,0.965251,0.875150
1531,23255,5,0.975493,0.875850
1531,23258,3,0.947497,0.795735
1531,23257,3,0.968145,0.855618
1531,23261,3,0.975210,0.788845
1531,23263,3,0.965274,0.798152
1531,23262,3,0.989174,0.907204
1531,23264,3,0.974770,0.716989
