pubid,question,answer,rank,cosine_similarity
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,5,0.584070
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,6,0.564014
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,7,0.563950
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,8,0.562243
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,9,0.556051
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,10,0.553476
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,11,0.533688
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,12,0.530141
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,13,0.511088
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,14,0.504790
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,15,0.494014
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,16,0.490946
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,17,0.482890
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,18,0.480863
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,19,0.478689
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,20,0.477454
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,1,0.803182
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,2,0.802125
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,3,0.801403
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,4,0.761969
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,5,0.738683
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,6,0.670114
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,7,0.633304
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,8,0.628188
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,9,0.568449
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,10,0.546369
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,11,0.541192
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,12,0.538834
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,13,0.532778
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,14,0.529312
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,15,0.523611
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,16,0.522007
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,17,0.520283
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,18,0.504214
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,19,0.500144
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,20,0.495285
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,1,0.933938
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,2,0.931088
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,3,0.927492
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,4,0.912306
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,5,0.903321
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,6,0.871648
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,7,0.855139
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,8,0.810764
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,9,0.807027
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,10,0.781473
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,11,0.769903
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,12,0.733171
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,13,0.729814
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,14,0.728363
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,15,0.713222
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,16,0.707714
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,17,0.702588
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,18,0.652815
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,19,0.641721
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,20,0.639624
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,1,0.840865
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,2,0.809859
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,3,0.723804
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,4,0.699779
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,5,0.693567
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,6,0.687602
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,7,0.685598
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,8,0.668171
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,9,0.655160
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,10,0.650963
