pubid,question,answer,rank,cosine_similarity,inferred
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,4,0.620322,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,5,0.584070,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,6,0.564014,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,7,0.563950,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,8,0.562243,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,9,0.556051,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,10,0.553476,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,11,0.533688,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,12,0.530141,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,13,0.511088,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,14,0.504790,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,15,0.494014,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,16,0.490946,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,17,0.482890,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,18,0.480863,false
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,19,0.478689,true
25433008,Does the dual CCR5 and CCR2 inhibitor cenicriviroc redistribute HIV into extracellular space : implications for plasma viral load and intracellular DNA decline?,no,20,0.477454,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,1,0.803182,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,2,0.802125,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,3,0.801403,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,4,0.761969,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,5,0.738683,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,6,0.670114,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,7,0.633304,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,8,0.628188,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,9,0.568449,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,10,0.546369,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,11,0.541192,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,12,0.538834,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,13,0.532778,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,14,0.529312,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,15,0.523611,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,16,0.522007,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,17,0.520283,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,18,0.504214,false
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,19,0.500144,true
25443245,Do local and general anaesthesia influence outcome of transfemoral aortic valve implantation?,no,20,0.495285,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,1,0.933938,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,2,0.931088,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,3,0.927492,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,4,0.912306,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,5,0.903321,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,6,0.871648,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,7,0.855139,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,8,0.810764,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,9,0.807027,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,10,0.781473,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,11,0.769903,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,12,0.733171,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,13,0.729814,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,14,0.728363,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,15,0.713222,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,16,0.707714,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,17,0.702588,false
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,18,0.652815,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,19,0.641721,true
25452843,Does sexual activity predispose to reflux episodes in patients with gastroesophageal reflux disease?,no,20,0.639624,true
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,1,0.840865,true
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,2,0.809859,false
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,3,0.723804,false
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,4,0.699779,false
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,5,0.693567,true
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,6,0.687602,false
25446338,Is interferon lambda-3 associated with clinical outcome in patients with HCV-induced compensated cirrhosis : a long-term cohort study?,no,7,0.685598,true
