paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity
1385,21331,4,0.936709,0.626287
1385,21331,5,0.673933,0.553331
1385,21332,1,0.857003,0.580719
1385,21332,2,0.466526,0.348550
1385,21332,3,0.467295,0.337651
1385,21332,4,0.449652,0.392958
1385,21332,5,0.428942,0.302163
1385,21336,1,0.868560,0.674474
1385,21336,2,0.479895,0.242597
1385,21337,1,0.847131,0.745296
1385,21337,2,0.771763,0.812267
1385,21335,1,0.689090,0.819013
1385,21338,1,0.929425,0.675370
1385,21338,2,0.946457,0.751869
1385,21340,1,0.645858,0.408409
1385,21340,2,0.815539,0.632365
1385,21342,1,0.778177,0.934337
1385,21343,1,0.748030,0.911553
1385,21339,1,0.895909,0.696057
1385,21339,2,0.791858,0.544798
1385,21344,1,0.907574,0.823809
1385,21344,2,0.453372,0.335323
1385,21346,1,0.940318,0.608349
1385,21345,1,0.753457,0.542966
1385,21345,2,0.780495,0.655099
1385,21347,1,0.920602,0.443780
1386,21348,1,1.000000,0.573193
1385,21341,1,0.669287,0.808144
1385,21341,2,0.654659,0.352101
1385,21341,3,0.644488,0.264713
1386,21353,1,0.680664,0.561064
1386,21353,2,0.577803,0.764340
1386,21353,3,0.418742,0.368287
1386,21351,1,0.683796,0.865878
1386,21351,2,0.663775,0.670612
1386,21351,3,0.754832,0.732011
1386,21349,1,1.000000,0.914982
1386,21352,1,1.000000,0.958870
1386,21352,2,0.905542,0.883708
1386,21352,3,0.735131,0.732419
1386,21352,4,0.570231,0.652233
1386,21357,1,0.881271,0.922799
1386,21350,1,0.681400,0.863694
1386,21350,2,0.476058,0.264510
1386,21350,3,0.903955,0.888945
1386,21350,4,0.692318,0.668739
1386,21350,5,0.672540,0.677818
1386,21356,1,0.750479,0.680547
1386,21356,2,0.512113,0.424732
1386,21356,3,0.788999,0.797087
1386,21355,1,0.821748,0.792798
1386,21355,2,0.678127,0.519414
1386,21355,3,0.696863,0.591228
1386,21355,4,0.597571,0.568319
1386,21358,1,0.899827,0.882038
1386,21358,2,0.628648,0.494045
1386,21359,1,0.899117,0.842687
1386,21359,2,0.592000,0.557537
1386,21359,3,0.597139,0.598711
1386,21361,1,0.959739,0.779931
1386,21361,2,0.985476,0.863316
1386,21362,1,0.973752,0.948141
1386,21362,2,0.910637,0.851503
1386,21362,3,0.674363,0.655135
1386,21354,1,0.776969,0.774999
1386,21354,2,0.771224,0.698720
1386,21354,3,0.495858,0.599227
1386,21360,1,0.938921,0.921965
1386,21360,2,0.924884,0.937484
1386,21360,3,0.708906,0.686691
1386,21360,4,0.602958,0.641568
1387,21365,1,0.976801,0.855264
1387,21365,2,0.755933,0.706608
1386,21363,1,0.979893,0.953341
1386,21363,2,0.712798,0.685831
1386,21363,3,0.545313,0.608281
1386,21364,1,0.923439,0.875485
1386,21364,2,0.749932,0.722470
1386,21364,3,0.536602,0.526928
1387,21366,1,0.697544,0.614659
1387,21366,2,0.955237,0.813927
1387,21368,1,1.000000,0.865301
1387,21367,1,0.806173,0.322012
1387,21367,2,0.745421,0.657998
1387,21367,3,0.733981,0.484800
1387,21369,1,1.000000,0.894045
1387,21370,1,0.967009,0.900959
1387,21370,2,0.798572,0.741392
1387,21372,1,0.605453,0.540627
1387,21372,2,0.536745,0.588252
1387,21372,3,0.467296,0.530715
1387,21375,1,0.370884,0.534462
1387,21374,1,0.532720,0.584174
1387,21374,2,0.706750,0.590862
1387,21376,1,0.974443,0.755564
1387,21376,2,0.869656,0.855308
1387,21373,1,0.554900,0.653545
1387,21373,2,0.720511,0.644807
1387,21373,3,0.530563,0.489710
1387,21373,4,0.265049,0.148476
1387,21371,1,0.673969,0.731938
1387,21371,2,0.490123,0.267789
1387,21371,3,0.399942,0.267789
1387,21371,4,0.729541,0.714152
1388,21377,1,0.864730,0.863968
1388,21377,2,0.847217,0.795530
1388,21380,1,0.931033,0.546973
1388,21380,2,0.641733,0.534456
1388,21380,3,0.620016,0.492947
1388,21378,1,0.931965,0.686286
1388,21378,2,0.856345,0.686286
1388,21378,3,0.632983,0.549819
1388,21378,4,0.708138,0.566047
1388,21379,1,0.896552,0.878857
1388,21379,2,0.834057,0.801161
1388,21379,3,0.884630,0.843856
1388,21379,4,0.837571,0.811023
1388,21381,1,0.944611,0.937124
1388,21381,2,0.482525,0.456014
1388,21381,3,0.731983,0.713482
1388,21382,1,0.816585,0.475567
1388,21382,2,0.810040,0.683551
1388,21382,3,0.922431,0.800566
1388,21383,1,0.944871,0.836958
1388,21383,2,0.872365,0.853330
1388,21384,1,0.963221,0.871456
1388,21384,2,0.483135,0.435115
1388,21386,1,0.961131,0.944582
1388,21386,2,0.774842,0.724581
1389,21388,1,0.896132,0.912746
1389,21388,2,0.884926,0.822345
1388,21385,1,0.966199,0.902117
1388,21385,2,0.408726,0.698698
1388,21385,3,0.542583,0.471697
1389,21390,1,1.000000,0.799481
1389,21392,1,0.971634,0.971634
1389,21392,2,0.935419,0.922033
1389,21391,1,1.000000,0.937797
1389,21393,1,0.973091,0.854723
1389,21393,2,0.866955,0.706587
1389,21394,1,1.000000,0.808796
1388,21387,1,0.676164,0.628590
1388,21387,2,0.790091,0.679340
1388,21387,3,0.707911,0.697212
1388,21387,4,0.513451,0.580911
1388,21387,5,0.779597,0.736979
1388,21387,6,0.303323,0.304691
1389,21395,1,0.965602,0.837643
1389,21396,1,0.343542,0.394161
1389,21396,2,0.869337,0.533318
1389,21396,3,0.831375,0.741480
1389,21396,4,0.271023,0.213196
1389,21399,1,0.810089,0.706678
1389,21398,1,0.616589,0.461643
1389,21398,2,0.959854,0.832552
1389,21400,1,0.873167,0.803937
1389,21400,2,0.928764,0.836041
1389,21402,1,0.985853,0.590253
1390,21403,1,0.851313,0.312963
1390,21405,1,0.904877,0.461098
1390,21405,2,0.767145,0.557542
1390,21406,1,0.798034,0.528832
1390,21406,2,0.712812,0.521394
1390,21406,3,0.538848,0.415796
1389,21397,1,1.000000,0.828467
1389,21397,2,0.542118,0.497448
1389,21397,3,0.532880,0.468362
1389,21397,4,0.336114,0.486843
1389,21397,5,0.314594,0.487122
1389,21397,6,0.756204,0.791018
1389,21397,7,0.771278,0.383457
1390,21404,1,0.839551,0.411730
1390,21404,2,0.816332,0.769713
1390,21404,3,0.796727,0.776686
1390,21404,4,0.865355,0.769713
1390,21407,1,0.717794,0.653731
1390,21407,2,0.707619,0.692695
1390,21407,3,0.650517,0.649868
1390,21407,4,0.764338,0.723458
1390,21407,5,0.460863,0.405964
1389,21401,1,0.804103,0.720169
1389,21401,2,0.286274,0.407154
1389,21401,3,0.846095,0.649997
1389,21401,4,0.594126,0.604060
1390,21408,1,0.900299,0.779870
1390,21408,2,0.931046,0.815872
1390,21408,3,0.783151,0.698540
1390,21410,1,0.822403,0.678568
1390,21410,2,0.839397,0.813881
1390,21410,3,0.821342,0.690398
1390,21411,1,1.000000,0.725013
1389,21389,1,0.627960,0.794254
1389,21389,2,0.809295,0.762910
1389,21389,3,0.739497,0.762910
1389,21389,4,0.800023,0.762910
1390,21412,1,0.764255,0.664344
1390,21412,2,0.643205,0.615864
1390,21412,3,0.804843,0.721067
1390,21414,1,0.591985,0.572472
1390,21414,2,0.576981,0.567010
1390,21414,3,0.513784,0.652191
1390,21414,4,0.647440,0.253614
1390,21409,1,0.738291,0.576979
1390,21409,2,0.825311,0.769454
1390,21409,3,0.824938,0.767020
1390,21409,4,0.666017,0.714216
1390,21409,5,0.675829,0.706961
1390,21409,6,0.726685,0.657972
1390,21409,7,0.688956,0.700204
1390,21416,1,0.597773,0.519245
1390,21416,2,0.619457,0.602586
1390,21416,3,0.809277,0.546342
1390,21413,1,0.702945,0.698745
1390,21413,2,0.715613,0.545174
1390,21413,3,0.545497,0.485452
1390,21413,4,0.879175,0.669401
1390,21413,5,0.267533,0.238382
1390,21415,1,0.812786,0.770895
1390,21415,2,0.832720,0.777512
1390,21415,3,0.706566,0.833105
1390,21415,4,0.504286,0.525036
1391,21419,1,1.000000,0.906383
1390,21417,1,0.269515,0.263404
1390,21417,2,0.827396,0.768499
1390,21417,3,0.821123,0.778336
1390,21417,4,0.803879,0.803957
1391,21420,1,1.000000,0.764592
1390,21418,1,0.891839,0.667751
1390,21418,2,0.752344,0.691156
1391,21422,1,1.000000,0.857255
1391,21421,1,0.731441,0.670317
1391,21421,2,0.848858,0.771146
1391,21421,3,1.000000,0.907527
1391,21427,1,0.588316,0.492731
1391,21425,1,0.872415,0.829013
1391,21425,2,0.585635,0.420681
1391,21426,1,1.000000,0.968003
1391,21426,2,0.728566,0.583573
1391,21424,1,0.559249,0.838362
1391,21424,2,0.844552,0.746322
1391,21424,3,0.565793,0.512204
1391,21424,4,0.571742,0.523661
1391,21431,1,0.511049,0.813905
1391,21428,1,1.000000,0.867075
1391,21429,1,0.733710,0.948264
1391,21429,2,0.849034,0.372561
1391,21430,1,0.532749,0.510272
1391,21430,2,0.743124,0.644881
1391,21430,3,0.800021,0.761179
1392,21432,1,0.784755,0.755292
1392,21432,2,0.951845,0.950360
1392,21436,1,0.942867,0.811335
1392,21433,1,1.000000,0.866651
1391,21423,1,0.573937,0.499711
1391,21423,2,0.674796,0.607720
1391,21423,3,1.000000,0.776419
1392,21437,1,0.738134,0.629440
1392,21437,2,0.734030,0.568045
1392,21434,1,0.721590,0.689474
1392,21434,2,0.773075,0.768394
1392,21434,3,0.642450,0.667561
1392,21434,4,0.966915,0.894322
1392,21438,1,0.861076,0.805947
1392,21438,2,0.585684,0.527701
1392,21438,3,0.915143,0.698336
1392,21435,1,0.741063,0.736142
1392,21435,2,0.682486,0.497475
1392,21435,3,0.770452,0.926315
1392,21435,4,0.989255,0.836867
1392,21440,1,1.000000,0.936879
1392,21442,1,0.773925,0.705493
1393,21444,1,1.000000,0.849689
1392,21441,1,0.995157,0.942319
1392,21441,2,0.869957,0.756569
1392,21441,3,0.713531,0.517408
1393,21445,1,1.000000,0.581856
1393,21443,1,0.986680,0.866233
1393,21443,2,0.961442,0.864597
1393,21443,3,0.920619,0.886831
1392,21439,1,0.843994,0.793024
1392,21439,2,0.534944,0.494662
1392,21439,3,0.884038,0.846789
1392,21439,4,0.873001,0.760944
1393,21449,1,0.993254,0.984859
1393,21447,1,1.000000,0.801701
1393,21447,2,0.932635,0.883296
1393,21447,3,0.616255,0.572298
1393,21448,1,0.922246,0.877104
1393,21448,2,0.909172,0.789632
1393,21448,3,0.913102,0.769439
1393,21446,1,0.869689,0.715112
1393,21446,2,0.589533,0.571991
1393,21446,3,0.485242,0.545128
1393,21446,4,0.399236,0.338049
1393,21452,1,0.942627,0.884888
1393,21452,2,0.891494,0.534906
1393,21452,3,0.732456,0.615498
1393,21451,1,0.942807,0.882404
1393,21451,2,0.920284,0.898468
1393,21453,1,0.992204,0.970072
1393,21450,1,0.821495,0.853806
1393,21450,2,0.824846,0.827933
1393,21450,3,0.622190,0.618637
1393,21457,1,0.787063,0.764669
1393,21457,2,0.885181,0.703891
1394,21458,1,0.961429,0.817882
1394,21458,2,0.773898,0.688861
1393,21454,1,0.917339,0.890913
1393,21454,2,0.794066,0.615611
1393,21454,3,0.884863,0.789982
1393,21454,4,0.591350,0.441171
1393,21455,1,0.917639,0.888269
1393,21455,2,0.827205,0.719681
1393,21455,3,0.774624,0.729957
1393,21455,4,0.602904,0.723012
1394,21459,1,1.000000,0.759477
1393,21456,1,0.842269,0.689270
1394,21460,1,0.943864,0.794462
1394,21463,1,0.804584,0.603185
1394,21463,2,0.911360,0.921972
1394,21463,3,0.713622,0.570947
1394,21465,1,0.982132,0.837060
1394,21464,1,0.918914,0.876111
1394,21464,2,0.907725,0.823120
1394,21462,1,0.844692,0.767846
1394,21462,2,0.775100,0.842173
1394,21462,3,0.669577,0.594826
1394,21462,4,0.326924,0.494677
1394,21461,1,0.674931,0.525533
1394,21461,2,0.773215,0.721260
1394,21461,3,0.779815,0.714297
1394,21461,4,0.481111,0.507882
1394,21470,1,1.000000,0.540166
1394,21468,1,0.873190,0.700547
1394,21468,2,0.944878,0.746372
1394,21471,1,0.801845,0.577775
1394,21471,2,0.882219,0.819705
1394,21469,1,1.000000,0.995841
1394,21469,2,0.976510,0.944876
1394,21469,3,0.622750,0.522464
1394,21466,1,0.948457,0.854659
1394,21466,2,0.954156,0.854659
1394,21466,3,0.968345,0.854659
1394,21466,4,0.888654,0.871426
1394,21472,1,0.716177,0.570169
1394,21472,2,0.887405,0.826648
1394,21473,1,0.946619,0.800136
1394,21467,1,1.000000,0.901671
1394,21467,2,0.698421,0.641872
1394,21467,3,0.669908,0.606282
1394,21467,4,0.685368,0.623463
1394,21467,5,0.691512,0.596884
1394,21475,1,0.762900,0.765073
1394,21475,2,0.914176,0.678772
1394,21476,1,0.779049,0.614881
1394,21474,1,0.652855,0.416853
1394,21474,2,0.626663,0.439309
1394,21474,3,0.921076,0.690463
1394,21478,1,0.906010,0.770265
1394,21478,2,0.847804,0.690610
1395,21479,1,0.923761,0.707470
1395,21479,2,0.818439,0.811330
1394,21477,1,0.666351,0.855595
1394,21477,2,0.956356,0.846496
1394,21477,3,0.958151,0.854551
1395,21480,1,0.663037,0.503192
1395,21480,2,0.854852,0.708188
1395,21480,3,0.745203,0.794937
1395,21480,4,0.776134,0.775827
1395,21483,1,1.000000,0.843425
1395,21484,1,0.900255,0.779064
1395,21487,1,0.885804,0.791073
1395,21486,1,0.422154,0.381882
1395,21486,2,0.945589,0.846796
1395,21482,1,1.000000,0.924635
1395,21482,2,0.905167,0.871900
1395,21482,3,0.902898,0.895068
1395,21485,1,0.703001,0.608178
1395,21485,2,0.777942,0.497393
1395,21485,3,0.727196,0.476665
1395,21485,4,0.710515,0.497393
1395,21488,1,0.834877,0.702110
1395,21488,2,0.864461,0.682163
1395,21488,3,0.874928,0.790743
1396,21491,1,0.988379,0.740219
1396,21490,1,0.906209,0.809933
1396,21490,2,0.880956,0.711123
1395,21481,1,0.674569,0.751704
1395,21481,2,0.690108,0.673559
1395,21481,3,0.774277,0.689209
1395,21481,4,0.771786,0.726202
1395,21481,5,0.762498,0.712032
1395,21481,6,0.433771,0.516517
1395,21481,7,0.437927,0.526497
1395,21481,8,0.726946,0.691655
1395,21481,9,0.721595,0.698659
1395,21481,10,0.749400,0.681754
1396,21493,1,0.959860,0.831546
1396,21493,2,0.933485,0.820394
1396,21492,1,0.944161,0.479093
1396,21492,2,0.880873,0.855263
1396,21492,3,0.875938,0.842122
1396,21489,1,0.830432,0.925310
1396,21489,2,0.807338,0.824523
1396,21489,3,0.710074,0.278673
1396,21489,4,0.626674,0.646507
1396,21495,1,0.932774,0.722260
1396,21495,2,0.871951,0.756773
1396,21494,1,0.931385,0.809360
1396,21494,2,1.000000,0.870532
1396,21494,3,0.862674,0.769677
1396,21499,1,0.592738,0.509271
1396,21499,2,0.868680,0.584266
1396,21500,1,0.912788,0.692839
1396,21496,1,0.604309,0.561664
1396,21496,2,0.624864,0.382882
1396,21496,3,0.747964,0.695717
1396,21496,4,0.631348,0.604377
1396,21496,5,0.723666,0.683109
1396,21497,1,0.804663,0.972104
1396,21497,2,0.906338,0.760638
1396,21498,1,0.848439,0.701131
1396,21498,2,0.672453,0.886205
1396,21498,3,0.798355,0.890694
1396,21498,4,0.638314,0.586293
1396,21501,1,0.828717,0.660952
1396,21501,2,0.941795,0.829566
1396,21501,3,0.489921,0.385991
1397,21504,1,0.966894,0.856163
1396,21503,1,0.935408,0.401347
1396,21502,1,0.911216,0.772152
1396,21502,2,0.845076,0.664274
1397,21506,1,0.760970,0.744063
1397,21506,2,0.866440,0.821962
1397,21506,3,0.759406,0.635140
1397,21508,1,0.823927,0.672505
1397,21508,2,0.974499,0.763097
1397,21508,3,0.603120,0.488702
1397,21507,1,0.937654,0.933300
1397,21507,2,0.931603,0.881416
1397,21507,3,0.850265,0.860572
1397,21507,4,0.869957,0.679652
1397,21509,1,0.752936,0.608588
1397,21509,2,0.764363,0.660876
1397,21509,3,0.634439,0.471066
1397,21509,4,0.872508,0.784561
1397,21510,1,0.698563,0.576324
1397,21510,2,0.735034,0.652283
1397,21510,3,1.000000,0.895853
1397,21505,1,0.821848,0.858331
1397,21505,2,0.771021,0.643684
1397,21505,3,0.734212,0.744959
1398,21512,1,0.941382,0.670138
1398,21512,2,0.908682,0.872697
1398,21514,1,0.994786,0.942397
1397,21511,1,0.766543,0.725716
1397,21511,2,0.689929,0.797704
1398,21516,1,0.735654,0.681843
1398,21516,2,0.966530,0.610964
1398,21516,3,0.676115,0.616449
1398,21515,1,0.645730,0.569314
1398,21515,2,0.850508,0.795941
1398,21515,3,0.750293,0.670436
1398,21515,4,0.639295,0.570325
1398,21513,1,0.576664,0.659322
1398,21513,2,0.685275,0.681304
1398,21513,3,0.871861,0.458776
1398,21513,4,0.522961,0.584761
1398,21513,5,0.565806,0.479565
1398,21519,1,0.783839,0.493229
1398,21519,2,0.805947,0.513635
1398,21519,3,0.689246,0.656679
1398,21520,1,0.905515,0.907639
1398,21520,2,0.812825,0.797857
1398,21520,3,0.743856,0.731756
1399,21523,1,0.815112,0.515298
1399,21523,2,0.863617,0.493689
1398,21521,1,0.888938,0.863340
1398,21521,2,0.913196,0.905012
1398,21517,1,0.679868,0.418057
1398,21517,2,0.554836,0.418057
1398,21517,3,0.709314,0.701274
1398,21517,4,0.687276,0.639812
1398,21517,5,0.792085,0.671867
1398,21517,6,0.581237,0.769280
1399,21527,1,1.000000,0.321271
1399,21525,1,0.755161,0.538310
1399,21525,2,0.947647,0.542459
1399,21522,1,0.919223,0.741356
1399,21522,2,0.862178,0.776874
1399,21522,3,0.685180,0.666392
1399,21522,4,0.693199,0.684256
1399,21522,5,0.640970,0.627044
1398,21518,1,0.594966,0.763812
1398,21518,2,0.557170,0.755664
1398,21518,3,0.607190,0.788844
1398,21518,4,0.615288,0.695770
1398,21518,5,0.679227,0.645717
1398,21518,6,0.668889,0.557585
1398,21518,7,0.667183,0.642876
1398,21518,8,0.683347,0.689207
1399,21526,1,0.865474,0.838586
1399,21526,2,0.689862,0.394363
1399,21526,3,0.685421,0.671448
1399,21530,1,0.870016,0.835891
1399,21531,1,0.854666,0.671235
1399,21531,2,0.613188,0.410484
1399,21531,3,0.769975,0.621774
1399,21524,1,0.897606,0.779077
1399,21524,2,0.800105,0.767660
1399,21524,3,0.669576,0.577952
1399,21524,4,0.666929,0.555534
1399,21532,1,0.815375,0.764369
1399,21528,1,0.875209,0.762566
1399,21528,2,0.496610,0.341465
1399,21528,3,0.133027,0.462209
1399,21528,4,0.444580,0.800417
1399,21529,1,0.817750,0.801095
1399,21529,2,0.837111,0.791933
1399,21529,3,0.706368,0.679659
1399,21529,4,0.727344,0.673133
1400,21533,1,0.958527,0.880868
1400,21533,2,0.913793,0.824776
1400,21536,1,0.656829,0.530842
1400,21535,1,0.519364,0.469298
1400,21535,2,0.801569,0.726718
1400,21535,3,0.871154,0.848917
1400,21539,1,0.996232,0.816739
1400,21537,1,1.000000,0.714076
1400,21534,1,0.794413,0.761484
1400,21534,2,0.706799,0.674029
1400,21534,3,0.541896,0.455492
1400,21534,4,0.916820,0.790720
1400,21541,1,0.762731,0.679413
1400,21541,2,0.926266,0.790455
1400,21538,1,1.000000,0.474236
1400,21540,1,0.996322,0.867022
1400,21542,1,0.775044,0.850246
1400,21542,2,0.529875,0.456892
1400,21542,3,0.546744,0.440478
1400,21545,1,0.658908,0.775670
1400,21544,1,0.466424,0.447579
1400,21544,2,0.619198,0.642758
1400,21544,3,0.754990,0.621251
1400,21544,4,0.731268,0.714880
1400,21544,5,0.757960,0.706499
1400,21544,6,0.754109,0.635555
1401,21548,1,1.000000,0.729915
1400,21543,1,0.693612,0.562189
1400,21543,2,0.676635,0.695670
1400,21543,3,0.695898,0.691012
1400,21543,4,0.512006,0.250002
1400,21543,5,0.552571,0.387552
1400,21543,6,0.566862,0.321675
1400,21543,7,0.468554,0.560713
1400,21547,1,0.772186,0.708920
1400,21547,2,0.764548,0.708920
1400,21547,3,0.480918,0.534774
1400,21546,1,0.919887,0.792831
1400,21546,2,0.865642,0.753185
1400,21546,3,0.492829,0.447302
1400,21546,4,0.376767,0.394605
1401,21554,1,0.977831,0.823862
1401,21553,1,1.000000,0.890114
1401,21552,1,0.518443,0.235635
1401,21552,2,0.945291,0.815973
1401,21552,3,0.860842,0.793454
1401,21550,1,0.920811,0.390260
1401,21550,2,0.858109,0.877950
1401,21550,3,0.567166,0.409742
1401,21549,1,0.925241,0.927111
1401,21549,2,0.952938,0.762895
1401,21549,3,0.974168,0.910844
1401,21549,4,0.563135,0.493239
1401,21551,1,0.813807,0.812939
1401,21551,2,0.860129,0.769138
1401,21551,3,0.390857,0.368853
1401,21551,4,0.528224,0.495139
1401,21555,1,0.974812,0.863931
1401,21556,1,0.929422,0.928352
1401,21556,2,0.962649,0.909144
1401,21556,3,0.947815,0.864572
1401,21558,1,0.830926,0.807243
1401,21558,2,0.748816,0.803445
1401,21558,3,0.461291,0.473981
1401,21558,4,0.424139,0.333275
1402,21561,1,0.598151,0.445509
1402,21561,2,0.937961,0.906292
1402,21561,3,0.733610,0.730250
1401,21557,1,0.663458,0.641618
1401,21557,2,0.635002,0.609681
1401,21557,3,0.511261,0.501477
1401,21557,4,0.467073,0.483694
1401,21557,5,0.825461,0.806458
1402,21562,1,1.000000,0.858235
1401,21559,1,0.745610,0.815460
1401,21559,2,0.829485,0.856971
1401,21559,3,0.613922,0.607382
1401,21559,4,0.595609,0.616363
1401,21559,5,0.259685,0.204357
1402,21566,1,0.898564,0.908453
1402,21564,1,0.546392,0.520152
1402,21564,2,0.797072,0.679257
1402,21563,1,0.923508,0.785932
1402,21563,2,0.412840,0.789330
1402,21563,3,0.574993,0.617837
1402,21567,1,0.611599,0.444167
1402,21567,2,0.648245,0.337323
1402,21567,3,0.785607,0.765123
1401,21560,1,0.776644,0.685662
1401,21560,2,0.792808,0.761538
1401,21560,3,0.720617,0.638695
1401,21560,4,0.843941,0.871690
1401,21560,5,0.712246,0.626264
1402,21565,1,0.731833,0.409176
1402,21565,2,0.593096,0.409176
1402,21565,3,0.608930,0.400875
1402,21565,4,0.586017,0.470367
1402,21565,5,0.615597,0.453597
1402,21569,1,0.902090,0.780783
1402,21568,1,0.938241,0.664654
1402,21568,2,0.837058,0.776203
1402,21571,1,0.909911,0.488977
1402,21571,2,0.758597,0.655364
1402,21571,3,0.759462,0.718766
